id_persona,departamento,zona,contexto_sociocultural,id_centro,aprobado,puntos,actividades_acumuladas_3,actividades_acumuladas_4,actividades_acumuladas_5,actividades_acumuladas_6,actividades_acumuladas_7,preguntas_acumuladas_3,preguntas_acumuladas_4,preguntas_acumuladas_5,preguntas_acumuladas_6,preguntas_acumuladas_7,correctas_acumuladas_3,correctas_acumuladas_4,correctas_acumuladas_5,correctas_acumuladas_6,correctas_acumuladas_7,intenta.prom_3,intenta.prom_4,intenta.prom_5,intenta.prom_6,intenta.prom_7,activ.prom_3,activ.prom_4,activ.prom_5,activ.prom_6,activ.prom_7,pregu.prom_3,pregu.prom_4,pregu.prom_5,pregu.prom_6,pregu.prom_7,pts.min_3,pts.min_4,pts.min_5,pts.min_6,pts.min_7,pts.max_3,pts.max_4,pts.max_5,pts.max_6,pts.max_7,acierto_3,acierto_4,acierto_5,acierto_6,acierto_7,dias_acumulados_3,dias_acumulados_4,dias_acumulados_5,dias_acumulados_6,dias_acumulados_7,intentos_acumulados_3,intentos_acumulados_4,intentos_acumulados_5,intentos_acumulados_6,intentos_acumulados_7,actividades_asignadas_acumuladas_3,actividades_asignadas_acumuladas_4,actividades_asignadas_acumuladas_5,actividades_asignadas_acumuladas_6,actividades_asignadas_acumuladas_7,porc_actividades_hechas_3,porc_actividades_hechas_4,porc_actividades_hechas_5,porc_actividades_hechas_6,porc_actividades_hechas_7,mensajes_enviados_acumulados_3,mensajes_enviados_acumulados_4,mensajes_enviados_acumulados_5,mensajes_enviados_acumulados_6,mensajes_enviados_acumulados_7,mensajes_recibidos_acumulados_3,mensajes_recibidos_acumulados_4,mensajes_recibidos_acumulados_5,mensajes_recibidos_acumulados_6,mensajes_recibidos_acumulados_7,mensajes_hilos_acumulados_3,mensajes_hilos_acumulados_4,mensajes_hilos_acumulados_5,mensajes_hilos_acumulados_6,mensajes_hilos_acumulados_7,class_lb_3,class_lb_4,class_lb_5,class_lb_6,class_lb_7
706033,SALTO,Urbana,Quintil 5,2604,1,662.07,9,20,26,31,31,85,162,289,318,318,76,128,178,205,205,2.44444444444444,1.18181818181818,3.5,1,0,4.5,3.66666666666667,1.5,5,0,9.44444444444444,7,21.1666666666667,5.8,0,0.7,0.904545454545454,0.704444444444444,0.926,0,1,0.913636363636364,0.822222222222222,0.926,0,0.896296296296296,0.907215007215006,0.76084656084656,0.925,0,2,5,9,10,10,22,35,56,61,61,9,33,75,99,109,1,0.606060606060606,0.346666666666667,0.313131313131313,0.284403669724771,2,2,4,4,4,0,0,0,0,0,2,2,4,4,4,464,464,464,464,464
866028,DURAZNO,Urbana,Quintil 4,1667,0,468.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,76,89,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,971,971,971,971
737188,TACUAREMBO,Urbana,Quintil 3,2858,0,486.26,3,12,24,28,34,31,67,143,170,218,29,58,118,127,156,1.33333333333333,1,1.08333333333333,1,1,3,3,3,4,3,10.3333333333333,4,6.33333333333333,6.75,8,0.933333333333333,0.901111111111111,0.835833333333333,0.5175,0.655,1,0.901111111111111,0.8475,0.5175,0.655,0.966666666666667,0.901587301587301,0.841071428571427,0.516666666666665,0.654761904761903,1,4,8,9,11,4,13,26,30,36,9,33,58,68,87,0.333333333333333,0.363636363636364,0.413793103448276,0.411764705882353,0.390804597701149,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,1671,1671,1671,1671,1671
866044,CANELONES,Urbana,Quintil 3,1198,0,482.7,3,25,29,50,61,113,235,256,407,526,91,210,231,367,470,5,1.13636363636364,1,1.28571428571429,1.63636363636364,1,5.5,2,5.25,3.66666666666667,37.6666666666667,5.54545454545455,5.25,7.19047619047619,10.8181818181818,0.766666666666667,0.978260869565217,1,0.952727272727273,0.905,0.966666666666667,0.991304347826087,1,0.974090909090909,0.969166666666667,0.858333333333332,0.984782608695652,1,0.963230519480519,0.941369047619047,3,7,9,13,16,15,40,44,71,89,9,28,63,96,100,0.333333333333333,0.892857142857143,0.46031746031746,0.520833333333333,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,138,138,138
866067,ROCHA,Urbana,Quintil 5,2445,0,399.88,0,4,4,7,7,0,92,92,112,112,0,27,27,31,31,0,2.5,0,1,0,0,4,0,3,0,0,23,0,6.66666666666667,0,0,0.4,0,0.17,0,0,0.5,0,0.17,0,0,0.448333333333332,0,0.166666666666667,0,0,1,1,2,2,0,10,10,13,13,9,33,75,96,96,0,0.121212121212121,0.0533333333333333,0.0729166666666667,0.0729166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,998,998,998,998
866092,CANELONES,Urbana,Quintil 5,1232,0,524.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,87,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,1315,1315,1315,1315
775043,TACUAREMBO,Urbana,Quintil 3,2858,0,471.68,8,9,11,12,13,123,125,127,128,136,97,99,101,102,104,2.5,2,1,1,1,2,1,2,1,1,15.375,2,1,1,8,0.81,1,1,1,0.25,0.98,1,1,1,0.25,0.898333333333333,1,1,1,0.25,4,5,6,7,8,20,22,24,25,26,9,33,58,68,87,0.888888888888889,0.272727272727273,0.189655172413793,0.176470588235294,0.149425287356322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,1671,1671,1671,1671
730888,TACUAREMBO,Urbana,Quintil 2,2921,1,569.39,0,0,0,4,8,0,0,0,29,56,0,0,0,21,32,0,0,0,1,1.25,0,0,0,4,2,0,0,0,7.25,6.75,0,0,0,0.7825,0.75,0,0,0,0.7825,0.775,0,0,0,0.78125,0.7625,0,0,0,1,3,0,0,0,4,9,0,36,61,80,80,0,0,0,0.05,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2810,2810,2810,2810,2810
866126,ARTIGAS,Urbana,Quintil 1,1041,1,557.1,6,13,13,21,24,41,74,74,123,166,31,57,57,84,112,2,1.14285714285714,0,1.125,1.33333333333333,6,3.5,0,4,3,6.83333333333333,4.71428571428571,0,6.125,14.3333333333333,0.833333333333333,0.77,0,0.705,0.776666666666667,0.833333333333333,0.912857142857143,0,0.7675,0.89,0.833333333333333,0.84126984126984,0,0.734375,0.833333333333333,1,3,3,5,6,12,20,20,29,33,9,33,68,92,102,0.666666666666667,0.393939393939394,0.191176470588235,0.228260869565217,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,2620,2620,2620,2620
866127,ARTIGAS,Urbana,Quintil 1,1041,1,596.81,5,13,15,20,22,20,89,91,156,193,16,67,69,122,155,1.4,1.375,1,1.8,2,5,4,2,2.5,2,4,8.625,1,13,18.5,0.92,0.82125,1,0.732,0.875,0.96,0.8625,1,1,1,0.946666666666666,0.838194444444444,1,0.869166666666666,0.94444444444444,1,3,4,6,7,7,18,20,29,33,9,33,68,92,102,0.555555555555556,0.393939393939394,0.220588235294118,0.217391304347826,0.215686274509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,2620,2620,2620,2620
924098,MONTEVIDEO,Urbana,Quintil 4,904,0,518.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,51,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,2112,2112,2112,2112
866139,ROCHA,Urbana,Quintil 4,2427,1,644.27,0,0,0,0,2,0,0,0,0,10,0,0,0,0,6,0,0,0,0,1.5,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,1,0,0,0,0,3,9,33,75,99,109,0,0,0,0,0.018348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,346,346,346,346
866154,CANELONES,Urbana,Quintil 2,1221,1,529.13,0,26,51,55,55,0,124,299,326,326,0,90,203,225,225,0,1.03846153846154,1.04,1,0,0,26,12.5,4,0,0,4.76923076923077,7,6.75,0,0,0.848076923076923,0.7448,0.8575,0,0,0.848076923076923,0.7528,0.8575,0,0,0.848046398046398,0.748761904761904,0.85625,0,0,1,3,4,4,0,27,53,57,57,9,38,80,104,128,0,0.68421052631579,0.6375,0.528846153846154,0.4296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,1886,1886,1886,1886
866155,COLONIA,Urbana,Quintil 5,1521,0,514.52,2,2,2,2,2,11,11,11,11,11,9,9,9,9,9,1,0,0,0,0,2,0,0,0,0,5.5,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,1,1,1,1,1,2,2,2,2,2,9,33,68,109,119,0.222222222222222,0.0606060606060606,0.0294117647058824,0.018348623853211,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789,1789,1789,1789,1789
866157,SORIANO,Urbana,Quintil 5,2784,0,451.08,0,2,14,14,14,0,5,98,98,98,0,3,77,77,77,0,1.5,1.25,0,0,0,2,4,0,0,0,2.5,7.75,0,0,0,0.75,0.8225,0,0,0,0.75,0.865,0,0,0,0.75,0.844113756613754,0,0,0,1,4,4,4,0,3,18,18,18,9,33,68,74,85,0,0.0606060606060606,0.205882352941176,0.189189189189189,0.164705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,3266,3266,3266,3266
866166,TACUAREMBO,Urbana,Quintil 4,2988,0,432.19,0,0,1,1,1,0,0,10,10,10,0,0,9,9,9,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,1,1,1,0,0,1,1,1,9,33,75,99,116,0,0,0.0133333333333333,0.0101010101010101,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,2989,2989,2989,2989
866167,ROCHA,Urbana,Quintil 4,2504,0,409.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,55,111,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332,2332,2332,2332,2332
866168,SORIANO,Urbana,Quintil 5,2784,0,503.72,0,0,4,4,4,0,0,29,29,29,0,0,12,12,12,0,0,1,0,0,0,0,4,0,0,0,0,7.25,0,0,0,0,0.6475,0,0,0,0,0.6475,0,0,0,0,0.648214285714285,0,0,0,0,1,1,1,0,0,4,4,4,9,33,68,74,85,0,0,0.0588235294117647,0.0540540540540541,0.0470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,2083,2083,2083,2083
866169,COLONIA,Urbana,Quintil 4,1557,1,572.22,3,5,5,5,6,41,52,52,52,53,23,26,26,26,27,1.66666666666667,1,0,0,1,1.5,2,0,0,1,13.6666666666667,5.5,0,0,1,0.625,0.6,0,0,1,0.7,0.6,0,0,1,0.6625,0.6,0,0,1,2,3,3,3,4,5,7,7,7,8,9,33,75,100,110,0.333333333333333,0.151515151515152,0.0666666666666667,0.05,0.0545454545454545,1,3,3,4,5,0,0,0,1,1,1,3,3,5,6,1989,1989,1989,1989,1989
866172,TREINTA Y TRES,Urbana,Quintil 4,3045,0,495.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,1898,1898,1898,1898
866197,SAN JOSE,Urbana,Quintil 5,2724,1,664.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,61,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,1870,1870,1870,1870
866206,CANELONES,Urbana,Quintil 2,1252,0,508.83,0,0,0,9,10,0,0,0,77,78,0,0,0,21,22,0,0,0,1.55555555555556,1,0,0,0,3,1,0,0,0,8.55555555555556,1,0,0,0,0.4525,1,0,0,0,0.473333333333333,1,0,0,0,0.4625,1,0,0,0,3,4,0,0,0,14,15,9,33,75,96,114,0,0,0,0.09375,0.087719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749,3749,3749,3749,3749
866208,MONTEVIDEO,Urbana,Quintil 3,829,0,406.05,8,8,11,15,15,52,52,60,106,106,41,41,47,73,73,1.375,0,1,1.25,0,4,0,1.5,4,0,6.5,0,2.66666666666667,11.5,0,0.875,0,0.89,0.745,0,0.9125,0,0.89,0.8075,0,0.895833333333333,0,0.888888888888887,0.777083333333333,0,2,2,4,5,5,11,11,14,19,19,9,33,75,99,99,0.888888888888889,0.242424242424242,0.146666666666667,0.151515151515152,0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,1562,1562,1562,1562
866249,PAYSANDU,Urbana,Quintil 2,2180,0,501.29,0,3,3,3,3,0,51,51,51,51,0,35,35,35,35,0,2,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0.666666666666667,0,0,0,0,0.866666666666667,0,0,0,0,0.766666666666667,0,0,0,0,1,1,1,1,0,6,6,6,6,0,33,75,87,87,0,0.0909090909090909,0.04,0.0344827586206897,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,2162,2162,2162,2162
742879,RIVERA,Urbana,Quintil 5,2282,0,485.05,7,24,31,31,34,27,150,205,205,222,18,123,169,169,177,1.42857142857143,1.70588235294118,1.14285714285714,0,1,3.5,2.42857142857143,3.5,0,3,3.85714285714286,7.23529411764706,7.85714285714286,0,5.66666666666667,0.857142857142857,0.931818181818182,0.907142857142857,0,0.8,0.885714285714286,0.945454545454546,0.907142857142857,0,0.8,0.871428571428572,0.938636363636364,0.907142857142857,0,0.8,2,9,11,11,12,10,39,47,47,50,9,33,75,99,109,0.777777777777778,0.727272727272727,0.413333333333333,0.313131313131313,0.311926605504587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,1491,1491,1491,1491
866255,SALTO,Urbana,Quintil 1,2587,0,431.02,0,0,0,0,1,0,0,0,0,10,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,1,0,0,0,0,1,9,28,75,113,117,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,3131,3131,3131,3131
882223,RIO NEGRO,Urbana,Quintil 3,2220,1,584.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,2081,2081,2081,2081
1036643,MALDONADO,Urbana,Quintil 4,2007,1,578.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,100,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838,2838,2838,2838,2838
742274,RIVERA,Urbana,Quintil 5,2282,1,553.59,0,0,0,1,1,0,0,0,7,7,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0.57,0,0,0,0,0.57,0,0,0,0,0.57142857142857,0,0,0,0,1,1,0,0,0,1,1,9,33,75,99,109,0,0,0,0.0101010101010101,0.0091743119266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,1491,1491,1491,1491
924115,SORIANO,Urbana,Quintil 5,2740,1,610.18,6,15,31,36,40,15,74,208,252,278,13,63,180,206,227,1,1.33333333333333,1.625,1,1,6,3,5.33333333333333,5,4,2.5,6.55555555555556,8.375,8.8,6.5,0.933333333333333,0.9,0.86,0.734,0.84,0.933333333333333,0.9,0.86,0.734,0.84,0.933333333333333,0.9,0.860019841269841,0.733333333333332,0.838888888888885,1,4,7,8,9,6,18,44,49,53,9,33,68,74,85,0.666666666666667,0.454545454545455,0.455882352941176,0.486486486486487,0.470588235294118,0,0,1,1,3,0,0,0,0,0,0,0,1,1,2,2558,2558,2558,2558,2558
866327,ARTIGAS,Urbana,Quintil 2,1089,0,419.13,9,13,16,16,16,131,164,176,176,176,94,123,133,133,133,2.44444444444444,2,1,0,0,3,1.33333333333333,1.5,0,0,14.5555555555556,8.25,4,0,0,0.705833333333333,0.918,0.933333333333333,0,0,0.858333333333333,0.94,0.933333333333333,0,0,0.788257575757575,0.928888888888888,0.933333333333333,0,0,3,6,8,8,8,22,30,33,33,33,9,33,75,99,99,1,0.393939393939394,0.213333333333333,0.161616161616162,0.161616161616162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,737,737,737,737
866359,ROCHA,Urbana,Quintil 4,2456,1,587.02,0,8,45,57,68,0,48,327,391,462,0,35,242,283,326,0,1,1.10810810810811,1,1,0,2.66666666666667,3.7,6,2.75,0,6,7.54054054054054,5.33333333333333,6.45454545454545,0,0.82625,0.8005,0.765,0.733636363636364,0,0.82625,0.803,0.765,0.733636363636364,0,0.826785714285714,0.801547619047618,0.764583333333333,0.732575757575757,0,3,13,15,19,0,8,49,61,72,13,33,75,99,109,0,0.242424242424242,0.6,0.575757575757576,0.623853211009174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928,2928,2928,2928,2928
882232,RIVERA,Urbana,Quintil 2,2409,1,530.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,68,92,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1018,1018,1018,1018
882233,CANELONES,Urbana,Quintil 5,1322,0,523.18,0,0,3,3,7,0,0,12,12,35,0,0,11,11,25,0,0,1,0,1.25,0,0,3,0,4,0,0,4,0,5.75,0,0,0.966666666666667,0,0.675,0,0,0.966666666666667,0,0.675,0,0,0.966666666666667,0,0.675,0,0,1,1,2,0,0,3,3,8,9,33,75,99,109,0,0,0.04,0.0303030303030303,0.0642201834862385,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,3126,3126,3126,3126,3126
739044,TACUAREMBO,Urbana,Quintil 2,2972,0,346.51,0,0,0,0,6,0,0,0,0,37,0,0,0,0,14,0,0,0,0,1,0,0,0,0,3,0,0,0,0,6.16666666666667,0,0,0,0,0.606666666666667,0,0,0,0,0.606666666666667,0,0,0,0,0.607142857142857,0,0,0,0,2,0,0,0,0,6,0,19,33,61,79,0,0,0,0,0.0759493670886076,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,3357,3357,3357,3357,3357
866375,ROCHA,Urbana,Quintil 4,2427,1,535.9,0,0,0,0,5,0,0,0,0,47,0,0,0,0,23,0,0,0,0,1.4,0,0,0,0,1.66666666666667,0,0,0,0,9.4,0,0,0,0,0.56,0,0,0,0,0.644,0,0,0,0,0.601666666666664,0,0,0,0,3,0,0,0,0,7,9,33,75,99,109,0,0,0,0,0.0458715596330275,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3625,3625,3625,3625,3625
866408,MALDONADO,Urbana,Quintil 4,2066,1,551.55,3,23,36,50,52,32,192,303,460,480,25,176,282,422,442,1.66666666666667,1.3,1.30769230769231,1.71428571428571,1,3,5,4.33333333333333,3.5,2,10.6666666666667,8,8.53846153846154,11.2142857142857,10,0.866666666666667,0.962,0.958461538461538,0.894666666666667,1,0.866666666666667,1,1,0.975333333333333,1,0.866666666666667,0.979021164021163,0.979395604395604,0.934166666666667,1,1,5,8,12,13,5,31,48,72,74,13,33,75,99,109,0.230769230769231,0.696969696969697,0.48,0.505050505050505,0.477064220183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,1507,1507,1507,1507
715418,CANELONES,Rural,Quintil 4,1261,0,398.96,0,0,1,6,8,0,0,10,43,54,0,0,9,26,33,0,0,1,1,1,0,0,1,2.5,2,0,0,10,6.6,5.5,0,0,0.9,0.574,0.8,0,0,0.9,0.574,0.8,0,0,0.9,0.574285714285714,0.8,0,0,1,3,4,0,0,1,6,8,9,24,48,72,72,0,0,0.0208333333333333,0.0833333333333333,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1017,1017,1017,1017
866414,RIVERA,Urbana,Quintil 5,2382,0,522.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,99,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,364,364,364,364
866415,DURAZNO,Urbana,Quintil 4,1667,1,569.25,0,4,9,9,9,0,16,43,43,43,0,8,17,17,17,0,1.25,1,0,0,0,4,5,0,0,0,4,5.4,0,0,0,0.8,0.54,0,0,0,0.8,0.54,0,0,0,0.8,0.54,0,0,0,1,2,2,2,0,5,10,10,10,9,45,76,89,102,0,0.0888888888888889,0.118421052631579,0.101123595505618,0.0882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,971,971,971,971
775053,CANELONES,Urbana,Quintil 5,1232,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,68,80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,2220,2220,2220,2220
866434,SALTO,Urbana,Quintil 5,2509,1,566.37,4,4,14,19,19,9,9,61,92,92,6,6,35,50,50,1,0,1,1,0,4,0,2.5,2.5,0,2.25,0,5.2,6.2,0,0.85,0,0.71,0.506,0,0.85,0,0.71,0.506,0,0.85,0,0.709285714285711,0.505,0,1,1,5,7,7,4,4,14,19,19,9,33,75,99,109,0.444444444444444,0.121212121212121,0.186666666666667,0.191919191919192,0.174311926605505,0,0,0,0,0,0,0,0,1,5,0,0,0,1,4,3305,3305,3305,3305,3305
866453,DURAZNO,Urbana,Quintil 3,1663,0,337.86,0,0,0,0,3,0,0,0,0,15,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0.476666666666667,0,0,0,0,0.476666666666667,0,0,0,0,0.476190476190473,0,0,0,0,1,0,0,0,0,3,9,38,68,80,80,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1177,1177,1177,1177
924136,DURAZNO,Urbana,Quintil 5,1658,0,503.58,0,4,5,8,9,0,22,31,51,61,0,20,29,42,46,0,1.5,1,1,1,0,4,1,3,1,0,5.5,9,6.66666666666667,10,0,0.75,1,0.626666666666667,0.4,0,0.75,1,0.626666666666667,0.4,0,0.75,1,0.625,0.4,0,1,2,3,4,0,6,7,10,11,9,33,75,99,109,0,0.121212121212121,0.0666666666666667,0.0808080808080808,0.0825688073394496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3280,3280,3280,3280,3280
1774688,CERRO LARGO,Urbana,Quintil 5,1389,1,587.76,0,5,5,8,9,0,29,29,81,91,0,27,27,69,76,0,1.4,0,2.33333333333333,1,0,2.5,0,1.5,1,0,5.8,0,17.3333333333333,10,0,0.96,0,0.7825,0.7,0,0.96,0,0.845,0.7,0,0.96,0,0.828125,0.7,0,2,2,4,5,0,7,7,14,15,9,33,75,99,99,0,0.151515151515152,0.0666666666666667,0.0808080808080808,0.0909090909090909,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2259,2259,2259,2259,2259
724577,FLORES,Urbana,Quintil 5,1786,0,449.6,0,0,0,1,6,0,0,0,8,63,0,0,0,2,30,0,0,0,1,2,0,0,0,1,1.25,0,0,0,8,11,0,0,0,0.25,0.585714285714286,0,0,0,0.25,0.585714285714286,0,0,0,0.25,0.584523809523809,0,0,0,1,5,0,0,0,1,11,9,33,75,95,109,0,0,0,0.0105263157894737,0.055045871559633,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2881,2881,2881,2881,2881
866556,COLONIA,Urbana,Quintil 5,1544,1,584.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,75,113,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,1492,1492,1492,1492
866563,COLONIA,Urbana,Quintil 3,1526,0,515.5,0,0,15,15,17,0,0,78,78,94,0,0,38,38,49,0,0,1,0,1,0,0,5,0,2,0,0,5.2,0,8,0,0,0.666666666666667,0,0.69,0,0,0.666666666666667,0,0.69,0,0,0.666666666666667,0,0.6875,0,0,3,3,4,0,0,15,15,17,9,33,80,104,114,0,0,0.1875,0.144230769230769,0.149122807017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3576,3576,3576,3576,3576
882251,CANELONES,Urbana,Quintil 2,1252,0,480.03,0,0,0,3,3,0,0,0,34,34,0,0,0,14,14,0,0,0,2,0,0,0,0,1.5,0,0,0,0,11.3333333333333,0,0,0,0,0.626,0,0,0,0,0.626,0,0,0,0,0.625,0,0,0,0,2,2,0,0,0,6,6,9,33,75,96,114,0,0,0,0.03125,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749,3749,3749,3749,3749
882252,TREINTA Y TRES,Urbana,Quintil 4,3045,1,606.8,0,0,0,0,7,0,0,0,0,36,0,0,0,0,21,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5.14285714285714,0,0,0,0,0.692857142857143,0,0,0,0,0.692857142857143,0,0,0,0,0.692857142857143,0,0,0,0,1,0,0,0,0,7,9,33,75,118,118,0,0,0,0,0.0593220338983051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,1898,1898,1898,1898
866568,ROCHA,Urbana,Quintil 4,2466,1,731.64,0,10,13,17,17,0,41,53,122,122,0,37,49,98,98,0,1,1,2.25,0,0,3.33333333333333,3,1.33333333333333,0,0,4.1,4,17.25,0,0,0.96,1,0.727142857142857,0,0,0.96,1,0.78,0,0,0.96,1,0.751785714285714,0,0,3,4,7,7,0,10,13,22,22,9,33,75,87,95,0,0.303030303030303,0.173333333333333,0.195402298850575,0.178947368421053,0,1,3,4,4,0,0,0,0,0,0,1,3,4,4,2357,2357,2357,2357,2357
